Price,Close,High,Low,Open,Volume
Ticker,^OEX,^OEX,^OEX,^OEX,^OEX
Date,,,,,
2014-03-18,824.6599731445312,825.3300170898438,818.280029296875,818.280029296875,2930190000
2014-03-19,820.0,825.8200073242188,815.3800048828125,824.5999755859375,3289210000
2014-03-20,825.530029296875,826.3599853515625,817.6599731445312,819.7899780273438,3327540000
2014-03-21,823.6900024414062,831.5800170898438,821.97998046875,826.489990234375,5270710000
2014-03-24,821.3499755859375,826.5,817.6400146484375,824.239990234375,3409000000
2014-03-25,826.1400146484375,827.7100219726562,821.5,822.280029296875,3200560000
2014-03-26,820.739990234375,830.7899780273438,820.739990234375,826.6799926757812,3480850000
2014-03-27,819.4299926757812,822.1300048828125,816.2999877929688,820.6199951171875,3733430000
2014-03-28,822.4000244140625,826.510009765625,819.9299926757812,819.9400024414062,2955520000
2014-03-31,828.22998046875,830.0900268554688,823.2100219726562,823.2100219726562,3274300000
2014-04-01,833.1400146484375,833.469970703125,828.780029296875,828.780029296875,3336190000
2014-04-02,835.0800170898438,836.1099853515625,832.1500244140625,833.6900024414062,3131660000
2014-04-03,834.5700073242188,836.219970703125,832.02001953125,835.3300170898438,3055600000
2014-04-04,824.5800170898438,838.469970703125,823.8900146484375,835.219970703125,3583750000
2014-04-07,817.2999877929688,824.4400024414062,816.1500244140625,823.9099731445312,3801540000
2014-04-08,819.72998046875,821.1300048828125,814.3499755859375,817.5700073242188,3721450000
2014-04-09,828.5800170898438,828.6900024414062,819.6500244140625,820.1199951171875,3308650000
2014-04-10,811.8099975585938,828.7999877929688,810.9099731445312,828.6099853515625,3758780000
2014-04-11,804.9000244140625,813.1500244140625,804.739990234375,810.75,3743460000
2014-04-14,811.4000244140625,812.8900146484375,804.9299926757812,805.9000244140625,3111540000
2014-04-15,816.8499755859375,817.3300170898438,805.52001953125,811.8200073242188,3736440000
2014-04-16,824.6500244140625,824.6599731445312,817.7899780273438,817.7899780273438,3155080000
2014-04-17,825.6799926757812,828.0999755859375,821.989990234375,824.2999877929688,3341430000
2014-04-21,829.1500244140625,829.1500244140625,825.4299926757812,826.010009765625,2642500000
2014-04-22,831.7899780273438,834.3499755859375,828.9500122070312,829.4299926757812,3215440000
2014-04-23,829.5599975585938,831.7000122070312,828.8499755859375,831.7000122070312,3085720000
2014-04-24,831.5999755859375,833.9199829101562,827.6599731445312,833.72998046875,3191830000
2014-04-25,825.5599975585938,831.4000244140625,823.9299926757812,831.4000244140625,3213020000
2014-04-28,830.260009765625,832.52001953125,822.010009765625,826.3800048828125,4034680000
2014-04-29,834.3200073242188,835.4099731445312,830.8400268554688,830.8400268554688,3647820000
2014-04-30,836.0800170898438,836.7899780273438,831.5999755859375,833.9099731445312,3779230000
2014-05-01,835.4099731445312,837.3200073242188,833.6099853515625,836.4099731445312,3416740000
2014-05-02,833.8599853515625,838.2100219726562,832.4199829101562,836.219970703125,3159560000
2014-05-05,835.1500244140625,835.489990234375,827.7100219726562,833.1699829101562,2733730000
2014-05-06,827.0599975585938,834.7100219726562,827.0599975585938,834.7100219726562,3327260000
2014-05-07,832.0,832.3099975585938,824.239990234375,827.6099853515625,3632950000
2014-05-08,831.5900268554688,836.5700073242188,829.1599731445312,831.8599853515625,3393420000
2014-05-09,832.9600219726562,833.2100219726562,828.02001953125,831.3800048828125,3025020000
2014-05-12,839.969970703125,840.22998046875,833.6699829101562,833.6699829101562,3005740000
2014-05-13,841.0599975585938,842.2000122070312,839.780029296875,839.9600219726562,2915680000
2014-05-14,837.3300170898438,840.969970703125,836.02001953125,840.969970703125,2822060000
2014-05-15,829.3800048828125,837.5800170898438,826.6699829101562,837.239990234375,3552640000
2014-05-16,832.3200073242188,832.5399780273438,827.1099853515625,829.469970703125,3173650000
2014-05-19,835.6500244140625,836.0700073242188,829.8800048828125,832.0,2664250000
2014-05-20,830.8800048828125,835.6900024414062,828.9400024414062,835.6900024414062,3007700000
2014-05-21,838.010009765625,838.3599853515625,830.9099731445312,830.9099731445312,2777140000
2014-05-22,839.4099731445312,841.0900268554688,836.52001953125,838.0700073242188,2759800000
2014-05-23,842.5900268554688,842.9099731445312,839.75,839.75,2396280000
2014-05-27,847.3800048828125,847.5499877929688,843.0700073242188,843.0700073242188,2911020000
2014-05-28,846.3499755859375,848.77001953125,845.760009765625,847.25,2976450000
2014-05-29,850.8900146484375,850.9000244140625,846.5700073242188,846.5700073242188,2709050000
2014-05-30,852.6900024414062,852.8499755859375,849.1099853515625,851.1199951171875,3263490000
2014-06-02,852.3800048828125,853.0,849.2100219726562,852.6799926757812,2509020000
2014-06-03,851.8599853515625,852.3200073242188,849.6500244140625,851.5999755859375,2867180000
2014-06-04,853.1099853515625,853.5999755859375,849.47998046875,851.4199829101562,2793920000
2014-06-05,858.8599853515625,859.4400024414062,851.4000244140625,853.3400268554688,3113270000
2014-06-06,862.3200073242188,862.3200073242188,859.7000122070312,859.7000122070312,2864300000
2014-06-09,863.6300048828125,864.9199829101562,861.4400024414062,862.0700073242188,2812180000
2014-06-10,864.6699829101562,864.7100219726562,861.6199951171875,863.3499755859375,2702360000
2014-06-11,861.2899780273438,864.3099975585938,859.5999755859375,864.3099975585938,2710620000
2014-06-12,854.469970703125,861.1699829101562,852.6400146484375,861.1699829101562,3040480000
2014-06-13,857.1900024414062,857.97998046875,853.9099731445312,854.6400146484375,2598230000
2014-06-16,857.1799926757812,858.4600219726562,854.1400146484375,856.719970703125,2926130000
2014-06-17,858.1099853515625,858.8300170898438,854.9299926757812,856.969970703125,2971260000
2014-06-18,864.6199951171875,865.0,856.989990234375,858.4299926757812,3065220000
2014-06-19,865.3900146484375,865.6300048828125,862.1500244140625,864.75,2952150000
2014-06-20,866.1500244140625,867.0700073242188,864.8699951171875,865.719970703125,4336240000
2014-06-23,866.6900024414062,866.760009765625,864.3900146484375,866.219970703125,2717630000
2014-06-24,860.9000244140625,868.7000122070312,860.1099853515625,866.4600219726562,3089700000
2014-06-25,865.9600219726562,866.5599975585938,860.2000122070312,860.7000122070312,3106710000
2014-06-26,864.8800048828125,866.27001953125,859.3599853515625,866.27001953125,2778840000
2014-06-27,866.5399780273438,866.75,862.3300170898438,864.8400268554688,4290590000
2014-06-30,865.469970703125,867.75,864.72998046875,866.4500122070312,3037350000
2014-07-01,871.4099731445312,873.6699829101562,866.4299926757812,866.4299926757812,3188240000
2014-07-02,873.2899780273438,873.9400024414062,871.3499755859375,871.510009765625,2851480000
2014-07-03,878.1400146484375,878.27001953125,873.6900024414062,873.6900024414062,1998090000
2014-07-07,875.8699951171875,877.6799926757812,874.3900146484375,877.6799926757812,2681260000
2014-07-08,869.4299926757812,875.3099975585938,867.8599853515625,875.3099975585938,3302430000
2014-07-09,873.6199951171875,874.3200073242188,869.97998046875,869.97998046875,2858800000
2014-07-10,870.3099975585938,872.6199951171875,864.8099975585938,870.8800048828125,3165690000
2014-07-11,871.9000244140625,872.3400268554688,868.3800048828125,871.02001953125,2684630000
2014-07-14,876.989990234375,877.9600219726562,872.5700073242188,872.5700073242188,2744920000
2014-07-15,875.760009765625,879.530029296875,872.1400146484375,877.1599731445312,3328740000
2014-07-16,880.4500122070312,881.25,877.9099731445312,877.9099731445312,3390950000
2014-07-17,870.6900024414062,881.010009765625,869.4299926757812,880.3300170898438,3381680000
2014-07-18,879.489990234375,880.2899780273438,872.2100219726562,872.52001953125,3106060000
2014-07-21,877.760009765625,879.1300048828125,874.22998046875,879.1300048828125,2611160000
2014-07-22,882.3900146484375,883.3200073242188,878.6199951171875,878.6199951171875,2890480000
2014-07-23,884.489990234375,885.8599853515625,882.530029296875,883.5900268554688,2869720000
2014-07-24,884.510009765625,886.27001953125,883.5800170898438,884.969970703125,3203530000
2014-07-25,879.8800048828125,882.6699829101562,877.8800048828125,882.6699829101562,2638960000
2014-07-28,880.2000122070312,881.3499755859375,874.7999877929688,879.77001953125,2803320000
2014-07-29,876.5800170898438,883.0800170898438,876.5800170898438,880.530029296875,3183300000
2014-07-30,876.780029296875,880.530029296875,873.1500244140625,877.8200073242188,3448250000
2014-07-31,858.8400268554688,874.8099975585938,858.8400268554688,874.8099975585938,4193000000
2014-08-01,855.4500122070312,861.22998046875,852.0800170898438,858.4600219726562,3789660000
2014-08-04,861.97998046875,863.8800048828125,854.5499877929688,856.1900024414062,3072920000
2014-08-05,853.280029296875,861.010009765625,850.1500244140625,861.010009765625,3462520000
2014-08-06,853.5399780273438,856.8499755859375,849.780029296875,852.3400268554688,3539150000
2014-08-07,849.0999755859375,857.1799926757812,846.8400268554688,854.5399780273438,3230520000
2014-08-08,857.8900146484375,858.239990234375,848.260009765625,849.1400146484375,2902280000
2014-08-11,860.2000122070312,863.3499755859375,858.77001953125,858.77001953125,2784890000
2014-08-12,859.2999877929688,861.510009765625,856.8200073242188,859.7100219726562,2611700000
2014-08-13,865.4199829101562,866.02001953125,860.1699829101562,860.1699829101562,2718020000
2014-08-14,868.739990234375,868.75,865.4099731445312,865.6400146484375,2609460000
2014-08-15,868.27001953125,872.27001953125,862.0599975585938,870.1199951171875,3023380000
2014-08-18,875.6699829101562,875.8499755859375,869.5999755859375,869.5999755859375,2638160000
2014-08-19,879.719970703125,880.1699829101562,876.1099853515625,876.1099853515625,2656430000
2014-08-20,881.2899780273438,882.260009765625,877.8599853515625,879.1300048828125,2579560000
2014-08-21,884.8099975585938,886.02001953125,881.4500122070312,881.4500122070312,2638920000
2014-08-22,882.7899780273438,885.5800170898438,881.5399780273438,884.8499755859375,2301860000
2014-08-25,887.1699829101562,889.0800170898438,884.239990234375,884.239990234375,2233880000
2014-08-26,888.4099731445312,890.47998046875,887.4400024414062,887.4400024414062,2451950000
2014-08-27,888.719970703125,889.4299926757812,886.969970703125,888.5800170898438,2344350000
2014-08-28,886.6099853515625,887.6099853515625,884.4600219726562,887.6099853515625,2282400000
2014-08-29,889.0800170898438,889.1099853515625,885.469970703125,887.3200073242188,2259130000
2014-09-02,888.47998046875,890.0399780273438,885.0800170898438,889.1400146484375,2819980000
2014-09-03,887.5,891.6300048828125,886.1699829101562,888.77001953125,2809980000
2014-09-04,886.1799926757812,892.2100219726562,883.780029296875,887.8900146484375,3072410000
2014-09-05,890.47998046875,890.47998046875,882.5599975585938,886.469970703125,2818300000
2014-09-08,887.72998046875,890.4199829101562,885.260009765625,890.4199829101562,2789090000
2014-09-09,882.3400268554688,888.3699951171875,880.4600219726562,887.510009765625,2882830000
2014-09-10,886.7100219726562,887.1699829101562,880.5499877929688,882.3200073242188,2912430000
2014-09-11,887.2899780273438,887.3800048828125,882.1500244140625,885.530029296875,2941690000
2014-09-12,883.0700073242188,886.989990234375,880.6799926757812,886.989990234375,3206570000
2014-09-15,883.4099731445312,884.52001953125,880.2000122070312,883.4500122070312,2776530000
2014-09-16,889.9500122070312,891.4000244140625,880.75,882.2000122070312,3160310000
2014-09-17,891.6699829101562,895.510009765625,887.75,890.0999755859375,3209420000
2014-09-18,896.47998046875,896.8800048828125,892.1599731445312,892.1599731445312,3235340000
2014-09-19,897.0900268554688,900.4299926757812,895.5499877929688,896.9099731445312,4880220000
2014-09-22,891.0900268554688,896.6300048828125,889.4500122070312,896.6300048828125,3349670000
2014-09-23,886.2999877929688,891.469970703125,886.2999877929688,890.4000244140625,3279350000
2014-09-24,892.72998046875,893.3200073242188,884.0599975585938,886.510009765625,3313850000
2014-09-25,877.4600219726562,892.4199829101562,877.4600219726562,892.4199829101562,3273050000
2014-09-26,885.25,886.6400146484375,877.4400024414062,877.4400024414062,2929440000
2014-09-29,882.3699951171875,884.1400146484375,876.5700073242188,883.8499755859375,3094440000
2014-09-30,881.25,886.469970703125,879.6799926757812,882.5999755859375,3951100000
2014-10-01,869.3599853515625,880.8699951171875,867.489990234375,880.8699951171875,4188590000
2014-10-02,869.0700073242188,871.75,860.780029296875,869.219970703125,4012510000
2014-10-03,878.77001953125,880.1500244140625,869.6699829101562,869.6699829101562,3560970000
2014-10-06,878.0900268554688,883.4000244140625,875.0999755859375,879.5599975585938,3358220000
2014-10-07,864.719970703125,877.0900268554688,864.5900268554688,877.0900268554688,3687870000
2014-10-08,879.8900146484375,880.6199951171875,860.3400268554688,864.8200073242188,4441890000
2014-10-09,862.5800170898438,879.5,861.9600219726562,879.5,4344020000
2014-10-10,853.3599853515625,867.0,853.2999877929688,861.22998046875,4550540000
2014-10-13,840.530029296875,856.5599975585938,840.27001953125,853.1599731445312,4352580000
2014-10-14,840.0399780273438,849.5700073242188,837.4099731445312,841.4299926757812,4812010000
2014-10-15,831.6400146484375,839.0599975585938,814.1400146484375,839.0599975585938,6090800000
2014-10-16,829.719970703125,835.8699951171875,819.0499877929688,829.739990234375,5073150000
2014-10-17,840.9400024414062,845.7999877929688,830.219970703125,830.219970703125,4482120000
2014-10-20,847.6699829101562,848.1799926757812,838.2000122070312,840.4400024414062,3331210000
2014-10-21,862.760009765625,863.25,850.4099731445312,850.4099731445312,3987090000
2014-10-22,857.280029296875,866.1699829101562,857.1400146484375,862.4099731445312,3761930000
2014-10-23,867.5999755859375,872.4600219726562,858.8300170898438,858.8300170898438,3789250000
2014-10-24,873.3300170898438,873.6500244140625,865.8099975585938,867.010009765625,3078380000
2014-10-27,872.239990234375,873.5599975585938,868.0999755859375,872.5900268554688,3538860000
2014-10-28,882.1300048828125,882.1300048828125,873.3400268554688,873.3400268554688,3653260000
2014-10-29,881.1699829101562,884.8300170898438,875.4000244140625,880.9000244140625,3740350000
2014-10-30,886.0599975585938,888.0900268554688,877.5700073242188,879.9400024414062,3586150000
2014-10-31,895.7899780273438,895.8400268554688,887.969970703125,887.969970703125,4292290000
2014-11-03,895.1699829101562,897.6799926757812,893.2899780273438,895.7100219726562,3555440000
2014-11-04,893.6900024414062,895.010009765625,888.469970703125,894.6400146484375,3956260000
2014-11-05,897.989990234375,898.7100219726562,893.760009765625,895.0,3766590000
2014-11-06,900.9500122070312,901.0800170898438,894.219970703125,897.5800170898438,3669770000
2014-11-07,901.5700073242188,902.47998046875,898.510009765625,901.6199951171875,3704280000
2014-11-10,904.3499755859375,904.5900268554688,900.1500244140625,901.6500244140625,3284940000
2014-11-11,905.1699829101562,905.6900024414062,902.8699951171875,904.4000244140625,2958320000
2014-11-12,904.75,905.6500244140625,901.9500122070312,904.3599853515625,3246650000
2014-11-13,906.4000244140625,909.5399780273438,902.3699951171875,905.030029296875,3455270000
2014-11-14,906.8300170898438,907.72998046875,904.5700073242188,906.760009765625,3227130000
2014-11-17,906.5800170898438,907.3800048828125,903.510009765625,906.1799926757812,3152890000
2014-11-18,910.0399780273438,912.010009765625,906.280029296875,906.6400146484375,3416190000
2014-11-19,908.7999877929688,910.0999755859375,904.8800048828125,909.7899780273438,3390850000
2014-11-20,910.4600219726562,910.5399780273438,905.1500244140625,907.6900024414062,3128290000
2014-11-21,914.780029296875,918.4600219726562,911.6400146484375,912.2000122070312,3916420000
2014-11-24,916.72998046875,917.7100219726562,915.3200073242188,915.4099731445312,3128060000
2014-11-25,915.239990234375,918.7000122070312,914.780029296875,917.0700073242188,3392940000
2014-11-26,918.3800048828125,918.6199951171875,915.2999877929688,915.3300170898438,2745260000
2014-11-28,916.239990234375,919.52001953125,915.1300048828125,919.1400146484375,2504640000
2014-12-01,910.739990234375,915.510009765625,908.4299926757812,915.510009765625,4159010000
2014-12-02,916.5800170898438,917.6199951171875,910.8699951171875,911.6300048828125,3686650000
2014-12-03,918.6199951171875,919.5599975585938,916.1400146484375,917.2100219726562,3612680000
2014-12-04,917.75,920.0900268554688,913.22998046875,918.4500122070312,3408340000
2014-12-05,919.6599731445312,921.7999877929688,917.4299926757812,918.0800170898438,3419620000
2014-12-08,912.97998046875,919.5900268554688,910.27001953125,919.5900268554688,3800990000
2014-12-09,911.77001953125,912.1799926757812,900.1199951171875,911.5399780273438,3970150000
2014-12-10,897.6199951171875,911.6699829101562,896.5800170898438,911.6699829101562,4114440000
2014-12-11,901.1900024414062,910.9500122070312,898.1599731445312,898.1599731445312,3917950000
2014-12-12,885.8800048828125,899.9000244140625,885.8800048828125,899.010009765625,4157650000
2014-12-15,879.6599731445312,893.4099731445312,876.739990234375,886.9299926757812,4361990000
2014-12-16,871.6799926757812,892.260009765625,871.5999755859375,878.3900146484375,4958680000
2014-12-17,888.6699829101562,890.510009765625,872.0399780273438,872.0399780273438,4942370000
2014-12-18,911.510009765625,911.52001953125,891.22998046875,891.22998046875,4703380000
2014-12-19,915.22998046875,918.2999877929688,910.1400146484375,911.3699951171875,6465530000
2014-12-22,918.5700073242188,918.780029296875,914.1900024414062,914.1900024414062,3369520000
2014-12-23,919.9600219726562,922.1699829101562,919.0399780273438,919.8300170898438,3043950000
2014-12-24,919.3699951171875,922.2100219726562,919.3699951171875,920.4600219726562,1416980000
2014-12-26,922.47998046875,924.2899780273438,920.3599853515625,920.3599853515625,1735230000
2014-12-29,922.1900024414062,924.22998046875,920.8099975585938,922.0900268554688,2452360000
2014-12-30,918.1199951171875,921.4099731445312,917.530029296875,921.4099731445312,2440280000
2014-12-31,908.3800048828125,919.9000244140625,908.0,918.6099853515625,2606070000
2015-01-02,907.5,914.4600219726562,902.7000122070312,908.3800048828125,2708700000
2015-01-05,891.0399780273438,905.5700073242188,889.8200073242188,905.5700073242188,3799120000
2015-01-06,883.9600219726562,895.6699829101562,879.3400268554688,891.8900146484375,4460110000
2015-01-07,893.5999755859375,895.6199951171875,885.0999755859375,885.0999755859375,3805480000
2015-01-08,909.8699951171875,911.0700073242188,895.739990234375,895.739990234375,3934010000
2015-01-09,902.1300048828125,911.0900268554688,899.4000244140625,910.6900024414062,3364140000
2015-01-12,895.239990234375,904.9299926757812,892.469970703125,902.9099731445312,3456460000
2015-01-13,892.9299926757812,907.97998046875,886.3599853515625,896.6699829101562,4107300000
2015-01-14,887.3599853515625,890.97998046875,877.4400024414062,890.97998046875,4378680000
2015-01-15,878.3300170898438,891.7899780273438,877.6900024414062,888.3300170898438,4276720000
2015-01-16,889.7999877929688,890.280029296875,876.5999755859375,878.219970703125,4056410000
2015-01-20,891.6099853515625,894.1799926757812,883.22998046875,890.3300170898438,3944340000
2015-01-21,894.5,897.5800170898438,886.0499877929688,890.5900268554688,3730070000
2015-01-22,908.8800048828125,909.3699951171875,891.8800048828125,895.6500244140625,4176050000
2015-01-23,903.1400146484375,908.969970703125,902.5499877929688,908.8900146484375,3573560000
2015-01-26,904.510009765625,905.0399780273438,898.4199829101562,902.6300048828125,3465760000
2015-01-27,888.989990234375,899.280029296875,885.4600219726562,899.280029296875,3329810000
2015-01-28,877.4600219726562,895.9500122070312,877.4400024414062,890.02001953125,4067530000
2015-01-29,886.3599853515625,888.02001953125,872.0399780273438,877.6500244140625,4127140000
2015-01-30,875.7999877929688,888.469970703125,875.0900268554688,886.1799926757812,4568650000
2015-02-02,888.3099975585938,888.510009765625,870.4199829101562,876.469970703125,4008330000
2015-02-03,900.9199829101562,901.02001953125,888.760009765625,888.760009765625,4615900000
2015-02-04,897.1199951171875,903.1799926757812,894.9299926757812,900.6400146484375,4141920000
2015-02-05,906.02001953125,906.4500122070312,897.6300048828125,897.6300048828125,3821990000
2015-02-06,904.0599975585938,911.2899780273438,901.6199951171875,905.9500122070312,4232970000
2015-02-09,900.7100219726562,904.97998046875,898.52001953125,903.280029296875,3549540000
2015-02-10,909.72998046875,910.72998046875,901.7000122070312,901.8200073242188,3669850000
2015-02-11,910.97998046875,913.0499877929688,905.989990234375,909.7899780273438,3596860000
2015-02-12,919.6900024414062,919.6900024414062,911.2000122070312,911.2000122070312,3788350000
2015-02-13,923.4299926757812,923.4500122070312,919.0499877929688,919.8200073242188,3527450000
2015-02-17,924.97998046875,925.1099853515625,920.0399780273438,923.2000122070312,3361750000
2015-02-18,923.1699829101562,924.5700073242188,920.5800170898438,924.5700073242188,3370020000
2015-02-19,921.3400268554688,923.4099731445312,918.4500122070312,922.72998046875,3247100000
2015-02-20,926.6300048828125,926.8499755859375,915.6799926757812,921.5,3281600000
2015-02-23,926.530029296875,926.6599731445312,923.0999755859375,926.489990234375,3093680000
2015-02-24,930.2100219726562,931.3900146484375,925.5700073242188,926.260009765625,3199840000
2015-02-25,929.4299926757812,931.8800048828125,927.47998046875,930.2000122070312,3312340000
2015-02-26,928.739990234375,929.5999755859375,925.4299926757812,929.27001953125,3408690000
2015-02-27,925.469970703125,929.3900146484375,925.1799926757812,928.739990234375,3547380000
2015-03-02,931.75,931.75,925.5900268554688,925.9500122070312,3409490000
2015-03-03,927.6799926757812,931.2000122070312,923.469970703125,931.2000122070312,3262300000
2015-03-04,924.1400146484375,925.3599853515625,922.469970703125,923.77001953125,3421110000
2015-03-05,924.219970703125,926.1599731445312,921.77001953125,924.1400146484375,3103030000
2015-03-06,912.0,924.1599731445312,910.1099853515625,924.1599731445312,3853570000
2015-03-09,915.8699951171875,918.22998046875,912.2999877929688,912.5800170898438,3349090000
2015-03-10,899.27001953125,914.6500244140625,899.27001953125,914.6500244140625,3668900000
2015-03-11,896.4299926757812,901.8599853515625,896.1900024414062,899.3900146484375,3406570000
2015-03-12,907.0,907.1699829101562,896.2999877929688,896.3400268554688,3405860000
2015-03-13,901.489990234375,906.469970703125,896.010009765625,906.4000244140625,3498560000
2015-03-16,912.9500122070312,913.0399780273438,902.1799926757812,902.1799926757812,3295600000
2015-03-17,909.5800170898438,913.1400146484375,905.77001953125,913.1400146484375,3221840000
2015-03-18,919.9400024414062,923.1300048828125,903.1199951171875,909.0700073242188,4128210000
2015-03-19,914.8200073242188,919.72998046875,913.8300170898438,919.5999755859375,3305220000
2015-03-20,922.489990234375,926.0399780273438,915.25,915.25,5554120000
2015-03-23,921.3699951171875,925.6599731445312,921.3599853515625,922.47998046875,3267960000
2015-03-24,915.72998046875,923.3599853515625,915.72998046875,921.1699829101562,3189820000
2015-03-25,901.510009765625,917.780029296875,901.510009765625,915.6400146484375,3521140000
2015-03-26,899.4299926757812,904.3200073242188,894.5800170898438,901.2999877929688,3510670000
2015-03-27,900.1900024414062,901.7999877929688,897.219970703125,899.2999877929688,3008550000
2015-03-30,911.1500244140625,912.47998046875,901.510009765625,901.510009765625,2917690000
2015-03-31,901.989990234375,910.3900146484375,901.8599853515625,910.3900146484375,3376550000
2015-04-01,898.1699829101562,902.1099853515625,893.22998046875,902.1099853515625,3543270000
2015-04-02,901.0999755859375,903.0800170898438,897.1199951171875,898.2899780273438,3095960000
2015-04-06,907.010009765625,910.1099853515625,896.010009765625,900.4299926757812,3302970000
2015-04-07,906.260009765625,912.0800170898438,906.0999755859375,907.1400146484375,3065510000
2015-04-08,907.5800170898438,910.9600219726562,903.9000244140625,906.4600219726562,3265330000
2015-04-09,912.6199951171875,913.6400146484375,904.5900268554688,907.4400024414062,3172360000
2015-04-10,918.6699829101562,919.1500244140625,912.5900268554688,912.5900268554688,3156200000
2015-04-13,914.719970703125,921.5999755859375,914.719970703125,918.77001953125,2908420000
2015-04-14,916.219970703125,917.8800048828125,910.6900024414062,914.8400268554688,3301270000
2015-04-15,921.3900146484375,923.780029296875,917.0800170898438,917.0800170898438,4013760000
2015-04-16,920.72998046875,923.8499755859375,918.989990234375,921.0900268554688,3434120000
2015-04-17,909.8699951171875,919.8599853515625,905.9099731445312,919.8599853515625,3627600000
2015-04-20,919.1400146484375,920.75,910.9199829101562,910.9199829101562,3000160000
2015-04-21,917.0499877929688,923.0800170898438,915.7899780273438,919.9000244140625,3243410000
2015-04-22,922.8499755859375,923.8900146484375,914.9400024414062,917.5599975585938,3348480000
2015-04-23,924.5800170898438,928.1300048828125,920.4299926757812,922.72998046875,3636670000
2015-04-24,928.530029296875,930.25,924.4500122070312,924.4500122070312,3375780000
2015-04-27,925.5999755859375,932.6500244140625,924.8200073242188,929.1199951171875,3438750000
2015-04-28,928.8599853515625,929.760009765625,920.0399780273438,925.3499755859375,3546270000
2015-04-29,926.1799926757812,929.4600219726562,921.969970703125,927.9400024414062,4074970000
2015-04-30,916.2899780273438,925.6099853515625,912.7899780273438,925.6099853515625,4509680000
2015-05-01,926.0900268554688,926.0999755859375,916.739990234375,916.739990234375,3379390000
2015-05-04,928.8800048828125,932.1500244140625,926.989990234375,926.989990234375,3091580000
2015-05-05,918.5399780273438,929.0999755859375,918.0399780273438,928.0599975585938,3793950000
2015-05-06,913.6500244140625,922.72998046875,907.97998046875,919.3499755859375,3792210000
2015-05-07,917.1699829101562,919.52001953125,911.3300170898438,913.489990234375,3676640000
2015-05-08,930.6900024414062,931.0900268554688,918.72998046875,918.72998046875,3399440000
2015-05-11,925.2999877929688,931.260009765625,924.969970703125,930.5499877929688,2992670000
2015-05-12,922.4299926757812,925.25,916.1500244140625,924.27001953125,3139520000
2015-05-13,922.4099731445312,927.27001953125,921.2999877929688,922.469970703125,3374260000
2015-05-14,932.8900146484375,933.0599975585938,923.0499877929688,923.0499877929688,3225740000
2015-05-15,933.1199951171875,934.0399780273438,930.8699951171875,933.1400146484375,3092080000
2015-05-18,935.2000122070312,936.6199951171875,931.969970703125,932.3800048828125,2888190000
2015-05-19,935.3699951171875,937.4299926757812,933.5599975585938,935.239990234375,3296030000
2015-05-20,934.4299926757812,938.22998046875,932.6099853515625,935.3200073242188,3025880000
2015-05-21,936.7999877929688,938.4400024414062,932.9299926757812,934.2999877929688,3070460000
2015-05-22,934.0800170898438,937.0599975585938,934.0800170898438,936.6400146484375,2571860000
2015-05-26,924.5499877929688,933.8800048828125,922.0900268554688,933.8800048828125,3342130000
2015-05-27,933.3800048828125,934.7000122070312,924.8200073242188,924.8200073242188,3127960000
2015-05-28,932.52001953125,933.1500244140625,928.969970703125,932.9000244140625,2980350000
2015-05-29,926.1099853515625,932.4000244140625,925.1699829101562,932.4000244140625,3927390000
2015-06-01,928.1599731445312,931.530029296875,924.3800048828125,926.6500244140625,3011710000
2015-06-02,927.1699829101562,931.02001953125,922.25,927.5900268554688,3049350000
2015-06-03,930.1199951171875,934.0599975585938,927.5700073242188,927.5700073242188,3099980000
2015-06-04,922.1599731445312,930.2100219726562,920.8200073242188,929.739990234375,3200050000
2015-06-05,919.9000244140625,924.6099853515625,917.969970703125,921.989990234375,3243690000
2015-06-08,914.3900146484375,920.0700073242188,914.0800170898438,919.7899780273438,2917150000
2015-06-09,915.22998046875,917.739990234375,911.1500244140625,914.3099975585938,3034580000
2015-06-10,926.9000244140625,928.4500122070312,915.510009765625,915.510009765625,3414320000
2015-06-11,928.469970703125,931.4000244140625,927.22998046875,927.22998046875,3128600000
2015-06-12,921.47998046875,927.9400024414062,919.8300170898438,927.9400024414062,2719400000
2015-06-15,916.8499755859375,920.469970703125,911.6199951171875,920.469970703125,3061570000
2015-06-16,922.22998046875,923.0399780273438,915.5900268554688,916.7999877929688,2919900000
2015-06-17,923.9500122070312,926.9400024414062,918.9299926757812,922.5700073242188,3222240000
2015-06-18,933.1599731445312,935.489990234375,924.3400268554688,924.3400268554688,3520360000
2015-06-19,927.6300048828125,933.3099975585938,927.3099975585938,933.0700073242188,4449810000
2015-06-22,933.4299926757812,936.6900024414062,928.6199951171875,928.6199951171875,3030020000
2015-06-23,934.969970703125,936.5599975585938,932.7899780273438,933.52001953125,3091190000
2015-06-24,928.219970703125,935.8599853515625,928.219970703125,934.7100219726562,3102480000
2015-06-25,925.1900024414062,932.27001953125,925.1900024414062,928.969970703125,3214610000
2015-06-26,925.0700073242188,928.8800048828125,922.1500244140625,925.4600219726562,5025470000
2015-06-29,906.1699829101562,923.6099853515625,905.6900024414062,923.6099853515625,3678960000
2015-06-30,908.260009765625,913.1799926757812,905.1199951171875,907.6300048828125,4078540000
2015-07-01,914.1500244140625,916.77001953125,909.7899780273438,909.7899780273438,3727260000
2015-07-02,913.77001953125,917.469970703125,911.3699951171875,914.3800048828125,2996540000
